CROSS,W14,RSI,MDI,PDI,NATR,AROON,ACTION
0.0,-57.60549558390579,44.40383809887789,23.493754078231948,14.208456874793265,13.087217080870895,-64.28571428571429,0.0
0.0,-63.93617021276595,42.16035909676052,22.331455865882173,13.440826271048884,13.446046739598202,-57.14285714285714,0.0
0.0,-68.44396082698584,40.985384894459706,24.398549517321435,12.816934098214054,13.42321172849009,-50.0,0.0
0.0,-81.97530864197532,37.663421123675604,25.656520826244375,12.020496123542507,14.35465318933026,-42.85714285714286,0.0
0.0,-86.75324675324678,36.68499244112308,25.741464213563372,11.485231165965926,14.300083278884662,-35.714285714285715,0.0
0.0,-66.82615629984046,40.68285208197164,24.229482034225914,12.257350240637125,13.301503027828579,-28.57142857142857,0.0
0.0,-86.1244019138756,37.7524312481208,23.16134361455329,11.716994210866707,13.820400696363661,28.57142857142857,0.0
0.0,-93.89736477115116,34.70437672758606,26.880405400301843,10.957749960623056,14.896360184133387,-57.14285714285714,0.0
0.0,-90.83769633507856,34.333939621899574,27.15542216086503,10.52587487328848,14.55393429428637,-64.28571428571429,0.0
0.0,-71.59685863874347,40.27096404007114,25.477974952573515,13.763862101604552,13.179414279195676,-64.28571428571429,0.0
0.0,-87.04188481675396,37.351611314471356,23.949464638768283,14.04911010052839,13.971332290814905,-64.28571428571429,0.0
0.0,-82.59162303664924,38.729852003644936,23.707211856530353,13.372556064573427,13.347649691299994,-64.28571428571429,0.0
0.0,-37.04188481675393,50.68775324477007,20.447182499048946,22.323081109307708,11.861047717955199,-64.28571428571429,0.0
1.0,-38.48314606741573,49.404689877980736,19.531766833572632,21.32368189378699,11.783776779118204,-64.28571428571429,0.0
1.0,-6.626506024096368,58.31125105211978,17.229981749862404,28.675716386694603,10.576046779744477,42.85714285714286,0.0
1.0,-34.33734939759035,51.63099776672401,15.989051011446215,26.610445603071252,11.765026218822706,42.85714285714286,0.0
1.0,-29.277108433734927,52.69670545061879,15.501784274817672,24.908140692194323,11.437466376135461,42.85714285714286,0.0
1.0,-17.71084337349397,55.130207176797,14.612173856753188,23.780761995039715,10.77422690829099,42.85714285714286,0.0
1.0,-40.36144578313253,49.73426515728932,17.44651519743047,21.64725211916781,12.019160137232895,42.85714285714286,0.0
1.0,-36.626506024096365,50.59299140495025,16.991401981995004,21.082557656932302,11.28522932187793,42.85714285714286,0.0
1.0,-32.409638554216855,51.598379271866904,17.683685374581444,19.904310104058023,10.911887781892075,42.85714285714286,0.0
1.0,-38.313253012048186,50.0624545244024,16.83094012235423,19.04157313110937,10.903221106715135,42.85714285714286,0.0
1.0,-34.664948453608226,51.613563115581606,16.247665424004236,18.38168914700524,10.239953700037056,42.85714285714286,0.0
1.0,-17.871222076215503,55.64107021942661,15.447278060987058,21.40333142476912,9.39833101367076,35.714285714285715,0.0
1.0,-14.848883048620221,56.31820332015736,14.566434533676667,24.45080553079142,9.159113232326323,21.42857142857143,0.0
1.0,-17.65432098765429,58.37122057740367,13.308000613586213,26.0213108681517,9.029475318621145,100.0,0.0
1.0,-35.008665511265136,55.94975713430822,14.52404717148459,24.217026483324013,9.246298751518816,92.85714285714286,0.0
1.0,-51.56249999999997,53.44089263087897,13.805988410221731,23.01975358598544,9.289394583635966,85.71428571428572,0.0
1.0,-18.89763779527559,61.456468975715715,12.010859577765062,28.95964256437005,8.832016308532538,71.42857142857143,0.0
1.0,-10.843373493975882,66.66470183895781,10.78847609106334,32.253136160772165,8.360771491886215,78.57142857142857,0.0
1.0,-17.62295081967213,71.54211508175507,9.216140534228051,39.035208980249216,8.267276186015344,85.71428571428572,0.0
1.0,-0.2135231316726139,76.97685913550636,8.128495376501926,39.6021133731652,7.666736470532831,92.85714285714286,0.0
1.0,-21.355932203389834,68.71784566457303,7.2254244966113665,37.344017717788184,8.608118823907835,100.0,0.0
1.0,-17.627118644067785,69.55188734291627,8.073899374562973,35.021741692954585,8.37462505328245,85.71428571428572,0.0
1.0,-11.565096952908574,70.96171803082031,7.682439851304751,36.03886348438245,7.938626991563593,85.71428571428572,0.0
1.0,-26.84989429175476,63.65753107526408,9.255279428864856,33.22362302425677,8.560141870509959,78.57142857142857,0.0
1.0,-43.717472118959115,57.492949498297186,17.74233617807909,29.331211358251167,9.662669049892717,71.42857142857143,0.0
1.0,-48.9891135303266,56.301602706903275,17.910859341789774,27.07423816644093,9.86695948326769,64.28571428571429,0.0
1.0,-50.31104199066875,55.797610840087,16.752443498498945,25.401719664689107,9.855833714174926,42.85714285714286,0.0
0.0,-82.19284603421461,45.27190638023921,25.624804664469103,21.83642169559456,12.497041087206792,42.85714285714286,0.0
0.0,-87.61127596439165,42.65136504082269,25.846683774652252,19.572838918887104,13.66492829924661,-57.14285714285714,0.0
0.0,-77.67062314540058,46.27079708193747,24.407441272196976,18.48294816495606,12.67666649573842,-57.14285714285714,0.0
0.0,-76.78041543026704,46.59584956152078,23.486549442989894,17.785587234945144,12.171023451524956,-57.14285714285714,0.0
0.0,-57.93768545994065,53.06800914152417,21.114612682592863,24.154650626328568,11.358918147038242,-57.14285714285714,0.0
0.0,-62.53709198813056,51.429572043075524,19.90186533190157,22.76729443872947,11.460010975085636,-57.14285714285714,0.0
0.0,-63.20474777448071,51.18253941960455,19.2390668758707,22.00906764187734,11.046678751545713,-57.14285714285714,0.0
0.0,-70.31375703942074,47.70067527229747,23.333643952463703,20.36563166095586,11.663273789665482,-57.14285714285714,0.0
0.0,-73.85358004827029,46.519912848379185,22.45529512959725,19.374195267866412,11.593781485043195,-35.714285714285715,0.0
0.0,-70.31375703942074,47.908551078816565,21.64475181131042,18.755079951530238,10.967048705691509,-35.714285714285715,0.0
0.0,-69.64457252641688,46.347451013639976,21.02717707539786,18.219954224561512,10.715919261790022,-35.714285714285715,0.0
0.0,-48.01920768307321,50.20489009469418,19.8435729121082,19.724540197819312,10.050527508885516,-28.57142857142857,0.0
0.0,-49.21968787515007,49.874833060365965,19.14603035402563,20.419540741706893,9.711478601227174,-14.285714285714285,0.0
0.0,-39.60113960113961,49.91029611327952,18.869866575137827,19.79608856839605,9.298060512752302,-14.285714285714285,0.0
0.0,-49.494949494949466,47.24646892527007,20.196914993267843,19.013055223342732,9.26470517124114,-7.142857142857142,0.0
0.0,-71.75438596491226,44.94253325696168,21.481213436788558,18.49214251721359,9.09358635187361,21.42857142857143,0.0
0.0,-72.46376811594206,45.334005973104865,24.40113658538179,17.29716424116537,8.992956406547007,14.285714285714285,0.0
0.0,-45.65217391304346,51.44764088060156,22.448361927401105,20.24775753574202,8.541350608135739,-85.71428571428572,0.0
1.0,-9.302325581395378,59.546074020963594,20.102275060841954,27.135627992983828,8.065727648813612,14.285714285714285,0.0
1.0,-23.75415282392029,55.98923640992008,18.941247321164838,25.56838166200593,8.207969930977153,14.285714285714285,0.0
1.0,-19.10299003322257,56.88191240702582,19.350700505468872,24.191230010344345,7.971866564455576,14.285714285714285,0.0
0.0,-65.80882352941175,38.72541254434788,35.67145077843569,17.458727931493097,13.200789503537354,-21.42857142857143,0.0
0.0,-84.03575989782884,28.831184963570884,39.551752896931404,14.09996516685962,21.27327844068148,-28.57142857142857,0.0
0.0,-75.6704980842912,32.864330513074215,36.349351935959646,12.958328230623536,19.761301708787503,-28.57142857142857,0.0
0.0,-77.39463601532566,32.456079407500866,34.75948496778428,12.135627391234676,19.9247943231779,-28.57142857142857,0.0
0.0,-57.85440613026818,41.348572070654,32.07085391484524,17.705896663707637,16.829894855555885,-28.57142857142857,0.0
0.0,-37.29246487867178,48.96306463134458,28.695474645439447,25.400591354573557,14.93946725275059,-28.57142857142857,0.0
0.0,-39.78288633461047,48.147737896612256,27.45699663381124,24.304318361577693,14.756623664514224,-28.57142857142857,0.0
0.0,-41.69859514687101,47.49260350379261,29.67004783229844,23.21955520271193,14.542207013901715,-28.57142857142857,0.0
0.0,-42.975734355044686,47.033139067845404,28.835615120309075,22.566534468519038,14.02426722631252,-28.57142857142857,0.0
1.0,-39.463601532567054,48.50843581659178,27.677657446312327,24.493502501539606,13.226934561202688,-28.57142857142857,0.0
1.0,-42.5287356321839,47.27097087632354,27.33809442081657,23.805077488572653,12.920266766259056,-28.57142857142857,0.0
0.0,-58.26366559485529,41.33309964627895,33.59513580166955,21.50045934059736,15.044663621959565,-28.57142857142857,0.0
0.0,-51.382636655948545,44.531810494384224,31.54193186397298,20.186434952036745,14.083361681171533,-7.142857142857142,0.0
0.0,-60.96463022508039,41.16587086982232,30.213467892458038,19.336234917911987,14.751385494731032,-7.142857142857142,0.0
0.0,-49.38917975567192,40.567491920448425,32.37362331680661,18.60253175871091,14.448722946417325,-7.142857142857142,0.0
0.0,-64.21568627450979,38.57692173358425,31.528837171642,18.003477213346105,14.574232956173224,28.57142857142857,0.0
0.0,-60.19607843137257,40.0366228979752,30.5980135877562,17.471961855170893,13.622981995112898,14.285714285714285,0.0
0.0,-89.01515151515154,37.8846449473909,30.606661723217307,16.829857247569162,13.841772289239787,14.285714285714285,0.0
0.0,-83.48717948717949,35.428241146054354,35.946706000072496,15.388468004264627,15.029188814167762,-92.85714285714286,0.0
0.0,-85.49946294307196,34.847819393719675,34.479796965900604,14.760497176075935,14.793457162427151,-92.85714285714286,0.0
0.0,-81.58192090395478,36.06265648371732,33.67198418487824,14.180136839625154,14.045272579345784,-85.71428571428572,0.0
0.0,-67.68361581920902,41.245432979925695,31.537543620009888,17.409694773002432,12.917809762857962,-64.28571428571429,0.0
0.0,-70.39548022598868,40.554653542007536,30.522444735229588,16.849328944852537,12.571408437093366,-64.28571428571429,0.0
0.0,-66.95331695331694,40.86573506678607,29.900579854978762,16.50604039056109,11.866698139509351,-64.28571428571429,0.0
0.0,-72.55434782608694,38.77422057054484,31.55677026974188,15.812163092151446,11.979227655717766,-57.14285714285714,0.0
0.0,-76.37795275590551,37.183601306349786,31.19664597718593,15.173444365663116,11.976966889586633,-50.0,0.0
0.0,-72.37288135593217,37.86980112236361,30.58167512395407,14.874334453820607,11.251647264559116,-42.85714285714286,0.0
0.0,-23.266219239373523,46.572539552358954,28.154319836390236,20.713627871842455,10.186750040027858,-35.714285714285715,0.0
1.0,-18.65509761388286,47.967900904654854,26.54652553557148,23.540349759352264,9.852673001388537,71.42857142857143,0.0
1.0,-26.681127982646387,46.45708838390396,25.85853144567612,22.930265344094142,9.59056722118455,71.42857142857143,0.0
1.0,-48.59002169197395,42.52014697496706,29.9692904716742,21.512864760447947,10.072614856605616,71.42857142857143,0.0
0.0,-52.49457700650756,41.83964287296863,28.746698554006013,20.635251237803093,9.858343970119874,71.42857142857143,0.0
1.0,-36.26666666666667,47.19881496936925,26.4829830326234,23.057618149966704,9.33131948330404,71.42857142857143,0.0
1.0,-18.485523385300684,52.809406102438814,23.82987380058617,27.056980788715162,8.97446042973209,92.85714285714286,0.0
1.0,-16.00000000000004,53.603702943131275,22.615115908299977,25.67771704482914,8.692589345933479,92.85714285714286,0.0
1.0,-1.9125683060108984,65.9960006187922,18.944067631950077,35.973546361882065,8.012878104799602,71.42857142857143,0.0
1.0,-16.21621621621621,61.46062865561496,17.756546108290774,34.03591638231095,8.296632588608016,78.57142857142857,0.0
1.0,-51.351351351351354,51.37352245782618,26.469189875286215,29.099887739646512,10.237397356942116,78.57142857142857,0.0
1.0,-22.83783783783784,57.473436009476885,24.39614212520045,26.820805641151782,9.287889013702188,78.57142857142857,0.0
1.0,-62.4661246612466,48.42092554620907,26.445191642834835,23.475017903505783,11.426812613247302,78.57142857142857,0.0
1.0,-42.2752808988764,52.807233553382986,23.990471612115808,21.295998085933913,10.755416343646523,71.42857142857143,0.0
1.0,-48.96142433234423,51.94498611469718,23.13367642781917,20.535433270876094,10.510306136941258,64.28571428571429,0.0
1.0,-49.258160237388715,51.882068469476636,22.61021807930061,20.07076679126893,9.995717217615029,42.85714285714286,0.0
1.0,-56.97329376854599,50.18022557291791,22.64426761592957,19.62343124520809,9.752322967215298,42.85714285714286,0.0
0.0,-58.18452380952381,49.94273091253758,24.973968879803273,18.29825438434495,9.747350428107298,42.85714285714286,0.0
0.0,-70.46476761619189,47.22618032870597,23.834883182560638,17.463654167053466,9.895323391628137,35.714285714285715,0.0
0.0,-70.54429028815369,41.3675479401095,36.155480888205425,14.4924146397431,12.370575789087159,-71.42857142857143,0.0
0.0,-52.50800426894345,47.5657599324604,32.57439428331351,13.641638139151599,11.551393750417082,-71.42857142857143,0.0
0.0,-38.74066168623267,51.75795752830872,30.39077752488051,16.87365428264186,10.727343669740119,-71.42857142857143,0.0
0.0,-41.408751334044844,50.90848003127269,29.544239323411087,16.403636925009266,10.381203480196023,-71.42857142857143,0.0
0.0,-41.522491349480994,49.44039685407417,31.223082108826784,15.700236319486105,10.298987605657716,-71.42857142857143,0.0
0.0,-35.23316062176165,49.18581127261768,30.33388045108015,15.253109539572401,9.880869644005996,-64.28571428571429,0.0
1.0,-26.55440414507776,51.74697782046429,29.110839373349084,16.291206353718177,9.226944525835584,-50.0,0.0
1.0,-6.314432989690733,57.283966168835185,26.488494103974546,22.844077287065844,8.691776626540388,50.0,0.0
1.0,-6.435006435006441,57.283966168835185,25.00937669422953,21.60863675760484,8.548270603765525,57.14285714285714,0.0
1.0,-19.04761904761908,52.96652865235505,25.325911091063976,20.43293374554351,8.809472290825278,57.14285714285714,0.0
1.0,-15.95881595881598,53.883217257085505,24.474111684761986,19.74570236536217,8.363654146325457,57.14285714285714,0.0
1.0,-20.334620334620357,52.32726873318161,24.82237684402679,19.268640522387628,8.09574662517659,57.14285714285714,0.0
1.0,-21.75032175032176,51.80604926119407,24.7111065894265,18.674769407616747,7.800049555002077,57.14285714285714,0.0
1.0,-20.077220077220066,52.40937152996555,24.43417473803901,18.27948089873605,7.35079835380185,57.14285714285714,0.0
1.0,-36.267605633802795,49.82578896115964,24.83811617090014,17.589464355155823,7.277850733414878,57.14285714285714,0.0
0.0,-71.46892655367232,47.457520274364825,26.24862061834342,16.974035779832207,7.1783850576213135,50.0,0.0
0.0,-76.10619469026544,47.2004924453249,25.696282828294528,16.402802270766625,6.916200159913678,42.85714285714286,0.0
0.0,-76.40117994100291,47.14549658508319,25.6114805327916,16.12497148708376,6.536330728092668,28.57142857142857,0.0
0.0,-59.74842767295589,51.357003914280035,24.35528823633552,19.04258213002793,6.155492352702428,28.57142857142857,0.0
0.0,-68.42105263157899,50.23253169945754,23.434463203743377,18.322619954242164,5.996042706078312,21.42857142857143,0.0
0.0,-87.45387453874527,48.394083104408246,22.388395711354946,18.078652005330245,5.917180705383467,14.285714285714285,0.0
0.0,-89.29889298892981,48.06743954259343,22.499991041600765,17.42066289523719,5.717157232853426,-64.28571428571429,0.0
0.0,-81.25000000000001,49.03071045900243,21.92195403728563,17.25085220105587,5.4115092478828615,-64.28571428571429,0.0
1.0,-44.500000000000064,53.91660003739661,20.743142445718547,19.931678801947115,5.124533286545656,-57.14285714285714,0.0
1.0,-40.25974025974034,52.426300810096244,19.86521720084269,20.03673090828336,5.017181572396362,-50.0,0.0
1.0,-34.210526315789444,53.0151845637128,19.27448972147881,19.440903164520236,4.781987027663127,-42.85714285714286,0.0
1.0,-68.46153846153848,48.269666239433725,21.44941598790899,18.484665014615945,4.81514524937958,-35.714285714285715,0.0
0.0,-65.38461538461526,48.60555250183853,23.036804228066373,17.27883442081618,4.773187562262742,50.0,0.0
1.0,-29.23076923076932,52.50760893891872,21.644474959975387,18.302174722286825,4.6037174540941415,50.0,0.0
1.0,-4.705882352941188,57.66321880837975,19.98430837303417,21.64279896516728,4.4696432384318125,85.71428571428572,0.0
1.0,-27.32240437158463,63.92849543947239,16.891673186593312,32.40123846578766,4.669947455573746,92.85714285714286,0.0
1.0,-34.5205479452054,61.47901482570695,15.94025430820649,30.57624755938469,4.652123407752831,92.85714285714286,0.0
1.0,-71.50684931506842,50.631187973544066,24.622372272573127,25.46156850599009,5.544169749321775,21.42857142857143,0.0
1.0,-84.10958904109576,47.55228513831501,23.76404114810096,23.95540464898541,5.6030739624491135,21.42857142857143,0.0
0.0,-78.90410958904108,48.93360271585457,22.832483465096487,23.01634545820351,5.3620121756658365,21.42857142857143,0.0
0.0,-86.30136986301369,47.037734227880094,24.061949645970287,21.97474055803482,5.288737045454052,21.42857142857143,0.0
0.0,-94.52054794520541,44.95368263809321,23.503237161262945,20.999288838705443,5.221099575935567,21.42857142857143,0.0
0.0,-91.91011235955057,40.80058740480547,27.623464452032408,19.180500441027853,5.4949525501834975,-50.0,0.0
0.0,-80.22471910112354,45.228219498013246,25.943555727213603,18.014046823552533,5.281616694888804,-50.0,0.0
0.0,-64.0449438202247,50.723704379412105,24.154458860986853,20.836854852041885,5.072120022779076,-50.0,0.0
0.0,-68.31460674157307,49.317476220748866,22.289974345943858,21.03196289099158,5.154267382110816,-50.0,0.0
0.0,-59.7752808988764,52.173290796745945,21.24991043401429,20.49498537704773,4.922975254628943,-50.0,0.0
1.0,-59.7752808988764,52.173290796745945,20.248572445767504,22.037326679155488,4.797397025072388,-50.0,0.0
1.0,-60.67415730337074,51.81684907319188,21.821429474465948,21.10453198317496,4.661136647333521,-50.0,0.0
1.0,-50.66666666666664,52.68710013907858,21.16051385503925,22.26620522189274,4.440668407560213,-50.0,0.0
1.0,-21.06666666666664,61.08823504642078,18.430897871941767,29.45255557283389,4.481037519650621,-35.714285714285715,0.0
1.0,-5.029585798816568,62.69491061468171,17.55969564106578,28.060375316704643,4.3154362065795535,-35.714285714285715,0.0
1.0,-41.38888888888886,52.43574457161541,21.230824105810004,24.46894627854413,4.849232586292146,71.42857142857143,0.0
1.0,-4.98614958448743,60.738347615076755,18.87038496770943,21.81930848001,4.751116581353865,78.57142857142857,0.0
1.0,-2.397260273972623,70.32990480666656,15.920105248631428,32.755639210012625,4.724196551026911,85.71428571428572,0.0
1.0,-17.30158730158731,66.55047229011495,13.897883385252946,31.377326630992336,5.13206073861899,92.85714285714286,0.0
1.0,-35.901639344262314,58.898520271493645,19.22090684511248,27.043717365433253,5.806720117177737,92.85714285714286,0.0
1.0,-36.46017699115043,59.491315348500976,18.548034716957414,26.096989731636405,5.554602317136811,85.71428571428572,0.0
1.0,-49.27536231884061,55.14298371575953,23.67933981187595,23.917863063267106,5.801498917232525,78.57142857142857,0.0
1.0,-48.40637450199206,56.642569684269425,22.84349935700028,23.07360314296186,5.509488460200435,71.42857142857143,0.0
1.0,-60.52104208416829,52.77690980067564,21.499827623045892,23.111115314462253,5.587821883041015,64.28571428571429,0.0
1.0,-49.29859719438877,55.856335792161076,20.443677313864068,21.90926444955664,5.331683089611036,50.0,0.0
1.0,-47.82608695652175,57.25019687083238,19.34726577740671,24.14138780803081,5.169305566762481,50.0,0.0
1.0,-53.47826086956522,55.36745678043014,18.891159693270613,23.165470216850505,5.062388747218373,35.714285714285715,0.0
1.0,-53.49887133182838,55.907995826227854,18.524205957923733,22.139452816495872,4.8982683662069295,35.714285714285715,0.0
1.0,-60.49661399548536,53.50436101053938,19.930406479705923,20.886599612814464,4.8909958342330135,21.42857142857143,0.0
1.0,-58.450704225352105,54.78737351504657,19.251898896927923,20.175539543358628,4.660364579891996,21.42857142857143,0.0
1.0,-61.17647058823536,57.51195827214447,18.314649007092928,21.66382974512373,4.464241019297582,14.285714285714285,0.0
1.0,-67.35294117647061,55.661762595061376,17.480258430796372,21.050286544669934,4.385058080120931,-21.42857142857143,0.0
0.0,-78.13765182186225,50.87739422280772,19.272293114044405,19.989167100086128,4.403065366749688,-21.42857142857143,0.0
0.0,-81.11111111111093,48.968822916369895,22.489103205462303,18.697335188580308,4.421001391384095,-100.0,0.0
0.0,-87.96296296296295,45.16735253076825,24.01873524795661,17.293172416766904,4.54680620156048,-100.0,0.0
0.0,-88.38709677419355,39.60480436878586,28.804808418140396,15.676049648655832,4.8565755439466205,-71.42857142857143,0.0
0.0,-92.30769230769242,38.74828909247084,27.19149787451941,14.715742442928596,4.838420585194223,-78.57142857142857,0.0
0.0,-91.44385026737966,35.55432461590243,30.03925325595108,13.710719497508087,4.959346709690221,-85.71428571428572,0.0
0.0,-96.5116279069768,31.74485368672081,30.858206044479903,12.222453269367184,5.3724822197611175,-92.85714285714286,0.0
0.0,-91.95121951219512,33.633097656238014,28.95032404230371,11.46677101805768,5.2655662609035145,-92.85714285714286,0.0
0.0,-76.34146341463419,39.98990660819279,27.082667858587836,12.358370765523775,5.051228633043199,-50.0,0.0
0.0,-86.58536585365856,37.45451094967454,26.042826576855923,11.883870093579613,4.9875530081108375,-50.0,0.0
0.0,-84.63414634146345,38.257491457315176,26.902586961209945,11.339956787234724,4.832706226895249,-50.0,0.0
0.0,-88.53658536585371,37.22806770578116,26.03955545533313,11.058428520214687,4.676189088340352,-50.0,0.0
0.0,-83.90243902439029,39.316249988594215,25.91218578747664,10.60740113405028,4.48095799503596,-50.0,0.0
0.0,-58.684210526315816,48.20364673207847,22.839882136657966,20.23843651239482,4.502200725649539,-50.0,0.0
0.0,-71.76470588235293,43.5946300503117,20.98099237906187,18.591272918574518,4.696663721915169,-42.85714285714286,0.0
0.0,-68.26923076923083,43.87883469307718,19.93600223052237,17.665306372392102,4.582576281584002,-35.714285714285715,0.0
0.0,-56.32653061224493,44.67931686942533,19.45695974685585,17.24082647208368,4.341821133470087,-28.57142857142857,0.0
0.0,-84.50704225352109,39.12079774200566,24.664670326695056,15.729015514121828,4.596640743632587,-21.42857142857143,0.0
0.0,-88.73239436619714,38.49355438897122,24.48155204261825,15.111550585318556,4.464516107520375,-35.714285714285715,0.0
0.0,-95.30516431924887,37.4866794133499,23.875922776271963,14.737718187829651,4.283476963716671,-35.714285714285715,0.0
0.0,-81.39534883720927,32.45797281008899,32.888374660287816,12.826639144820028,4.772029545182217,-50.0,0.0
0.0,-92.73255813953487,30.24492686935952,29.82653834731625,11.632506874294233,4.997879672379437,-50.0,0.0
0.0,-89.82188295165393,28.42533643751727,32.58681749796317,10.894485004257822,5.0561604149935535,-64.28571428571429,2.0
0.0,-95.6521739130435,25.29253680401781,33.34486204989874,9.926843908840622,5.361337009769028,-71.42857142857143,2.0
0.0,-81.77966101694916,19.54624632636553,45.428219202484044,7.833138790961584,7.012480050891906,-78.57142857142857,2.0
0.0,-58.61581920903954,35.59725173867124,39.07579599614474,9.351522538734134,6.798075493751904,-78.57142857142857,2.0
