"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 22, 2018","0.008370","0.008413","0.008634","0.008250","31.00K","0.24%"
"Apr 21, 2018","0.008350","0.008897","0.009027","0.008200","52.44K","-6.32%"
"Apr 20, 2018","0.008914","0.008913","0.009110","0.008785","46.13K","-0.42%"
"Apr 19, 2018","0.008951","0.008936","0.009150","0.008620","85.49K","0.17%"
"Apr 18, 2018","0.008936","0.008360","0.008968","0.008313","74.64K","6.89%"
"Apr 17, 2018","0.008360","0.008330","0.008605","0.008206","38.39K","0.36%"
"Apr 16, 2018","0.008330","0.008476","0.008499","0.008133","25.40K","-1.72%"
"Apr 15, 2018","0.008476","0.008009","0.008500","0.008000","35.41K","5.83%"
"Apr 14, 2018","0.008009","0.007903","0.008140","0.007871","23.02K","1.37%"
"Apr 13, 2018","0.007901","0.008474","0.008516","0.007900","52.07K","-6.76%"
"Apr 12, 2018","0.008474","0.008390","0.008936","0.007844","129.44K","1.00%"
"Apr 11, 2018","0.008390","0.007685","0.008608","0.007635","107.37K","9.17%"
"Apr 10, 2018","0.007685","0.007800","0.007822","0.007394","45.73K","-1.47%"
"Apr 09, 2018","0.007800","0.007020","0.008090","0.006981","197.72K","11.02%"
"Apr 08, 2018","0.007026","0.006717","0.007026","0.006685","20.32K","4.16%"
"Apr 07, 2018","0.006745","0.006770","0.006910","0.006716","22.19K","-0.53%"
"Apr 06, 2018","0.006781","0.006937","0.006965","0.006722","27.45K","-2.43%"
"Apr 05, 2018","0.006950","0.006946","0.007018","0.006804","48.00K","-0.50%"
"Apr 04, 2018","0.006985","0.007191","0.007245","0.006841","41.01K","-2.87%"
"Apr 03, 2018","0.007191","0.006943","0.007250","0.006870","45.78K","3.80%"
"Apr 02, 2018","0.006928","0.006950","0.007104","0.006830","37.12K","-0.31%"
"Apr 01, 2018","0.006950","0.007248","0.007250","0.006910","42.25K","-4.12%"
"Mar 31, 2018","0.007248","0.007307","0.007451","0.007133","30.64K","-0.81%"
"Mar 30, 2018","0.007307","0.007270","0.007486","0.007130","50.03K","0.51%"
"Mar 29, 2018","0.007270","0.007197","0.007449","0.006991","48.71K","1.12%"
"Mar 28, 2018","0.007190","0.007135","0.007432","0.007078","27.59K","0.77%"
"Mar 27, 2018","0.007135","0.007250","0.007490","0.006748","60.66K","-2.07%"
"Mar 26, 2018","0.007286","0.007720","0.007760","0.007028","53.26K","-5.59%"
"Mar 25, 2018","0.007718","0.007643","0.007804","0.007443","26.61K","0.98%"
"Mar 24, 2018","0.007643","0.007714","0.007835","0.007565","28.55K","-1.24%"
"Mar 23, 2018","0.007739","0.008000","0.008000","0.007605","42.31K","-3.27%"
"Mar 22, 2018","0.008001","0.008159","0.008299","0.007827","35.67K","-1.94%"
"Mar 21, 2018","0.008159","0.008450","0.008561","0.008033","53.87K","-4.03%"
"Mar 20, 2018","0.008501","0.008394","0.008825","0.007955","98.26K","0.63%"
"Mar 19, 2018","0.008448","0.007933","0.008500","0.007650","120.93K","5.81%"
"Mar 18, 2018","0.007984","0.007713","0.008188","0.006636","167.47K","3.51%"
"Mar 17, 2018","0.007713","0.008159","0.008360","0.007713","39.75K","-5.47%"
"Mar 16, 2018","0.008159","0.008383","0.008507","0.008083","34.51K","-2.67%"
"Mar 15, 2018","0.008383","0.008677","0.008846","0.008257","83.77K","-3.38%"
"Mar 14, 2018","0.008677","0.009100","0.009173","0.008570","53.53K","-4.65%"
"Mar 13, 2018","0.009100","0.009330","0.009480","0.008999","48.14K","-2.46%"
"Mar 12, 2018","0.009330","0.009450","0.009650","0.009200","48.08K","-2.15%"
"Mar 11, 2018","0.009535","0.009698","0.009780","0.009413","34.35K","-1.30%"
"Mar 10, 2018","0.009661","0.009924","0.010048","0.009647","34.75K","-2.65%"
"Mar 09, 2018","0.009924","0.009710","0.010060","0.009420","62.52K","2.00%"
"Mar 08, 2018","0.009730","0.010048","0.010162","0.009703","40.62K","-3.17%"
"Mar 07, 2018","0.010048","0.009731","0.010380","0.009455","118.91K","3.26%"
"Mar 06, 2018","0.009731","0.009695","0.010120","0.009565","73.45K","0.37%"
"Mar 05, 2018","0.009695","0.010420","0.010460","0.009529","138.37K","-6.60%"
"Mar 04, 2018","0.010380","0.010640","0.011205","0.010326","89.37K","-2.44%"
"Mar 03, 2018","0.010640","0.011200","0.011300","0.010577","40.25K","-5.00%"
"Mar 02, 2018","0.011200","0.011700","0.011870","0.011200","53.75K","-4.27%"
"Mar 01, 2018","0.011700","0.012799","0.013000","0.011670","90.35K","-8.66%"
"Feb 28, 2018","0.012810","0.013180","0.013384","0.012450","116.43K","-2.86%"
"Feb 27, 2018","0.013187","0.013044","0.014000","0.012817","142.77K","0.66%"
"Feb 26, 2018","0.013100","0.012200","0.013668","0.012100","143.04K","7.37%"
"Feb 25, 2018","0.012200","0.011965","0.012300","0.011841","41.30K","1.97%"
"Feb 24, 2018","0.011964","0.011720","0.011980","0.011576","41.27K","2.08%"
"Feb 23, 2018","0.011720","0.011385","0.011836","0.011263","47.34K","2.94%"
"Feb 22, 2018","0.011385","0.011305","0.011570","0.011116","45.63K","0.71%"
"Feb 21, 2018","0.011305","0.011188","0.011544","0.010900","62.74K","1.06%"
"Feb 20, 2018","0.011186","0.012239","0.012314","0.011000","88.02K","-8.60%"
"Feb 19, 2018","0.012239","0.012046","0.012382","0.011960","67.20K","1.60%"
"Feb 18, 2018","0.012046","0.012195","0.012250","0.011800","59.62K","-1.18%"
"Feb 17, 2018","0.012190","0.012595","0.013163","0.012190","89.40K","-2.33%"
"Feb 16, 2018","0.012480","0.012100","0.012742","0.011850","60.08K","3.14%"
"Feb 15, 2018","0.012100","0.012797","0.013000","0.011912","72.24K","-5.84%"
"Feb 14, 2018","0.012850","0.012742","0.012980","0.012455","83.77K","0.85%"
"Feb 13, 2018","0.012742","0.012570","0.012921","0.012500","57.54K","1.89%"
"Feb 12, 2018","0.012505","0.012623","0.013400","0.012503","89.65K","-0.93%"
"Feb 11, 2018","0.012623","0.012700","0.013277","0.012000","84.64K","-0.59%"
"Feb 10, 2018","0.012699","0.013166","0.013342","0.012369","116.01K","-3.55%"
"Feb 09, 2018","0.013165","0.013343","0.014020","0.013100","103.88K","-1.09%"
"Feb 08, 2018","0.013311","0.013432","0.014300","0.012970","167.00K","-0.25%"
"Feb 07, 2018","0.013345","0.013618","0.014430","0.013030","222.03K","-2.02%"
"Feb 06, 2018","0.013620","0.011872","0.014110","0.010626","327.86K","15.23%"
"Feb 05, 2018","0.011820","0.013006","0.013111","0.011224","172.61K","-9.79%"
"Feb 04, 2018","0.013103","0.013500","0.013560","0.012607","67.03K","-2.94%"
"Feb 03, 2018","0.013500","0.013666","0.013859","0.013121","89.28K","-1.18%"
"Feb 02, 2018","0.013661","0.013578","0.014420","0.011795","238.39K","-0.21%"
"Feb 01, 2018","0.013690","0.013961","0.014167","0.012976","155.38K","-2.29%"
"Jan 31, 2018","0.014010","0.014139","0.014177","0.013550","96.36K","-0.92%"
"Jan 30, 2018","0.014140","0.014300","0.014979","0.013555","239.31K","-0.50%"
"Jan 29, 2018","0.014210","0.012440","0.014374","0.012440","198.15K","14.23%"
"Jan 28, 2018","0.012440","0.012112","0.012577","0.011870","63.01K","2.38%"
"Jan 27, 2018","0.012151","0.012365","0.012449","0.011988","58.40K","-1.73%"
"Jan 26, 2018","0.012365","0.012253","0.012456","0.011734","97.44K","0.91%"
"Jan 25, 2018","0.012253","0.011950","0.012453","0.011704","114.64K","2.54%"
"Jan 24, 2018","0.011950","0.010741","0.012063","0.010700","154.82K","10.45%"
"Jan 23, 2018","0.010820","0.011033","0.011160","0.010600","94.85K","-1.24%"
"Jan 22, 2018","0.010956","0.011144","0.011675","0.010700","121.41K","-0.86%"
"Jan 21, 2018","0.011051","0.011773","0.011773","0.010901","99.76K","-6.50%"
"Jan 20, 2018","0.011819","0.012110","0.012241","0.011100","192.90K","-2.71%"
"Jan 19, 2018","0.012149","0.012376","0.012937","0.012000","154.94K","-2.49%"
"Jan 18, 2018","0.012459","0.012624","0.013200","0.011900","223.40K","-1.31%"
"Jan 17, 2018","0.012624","0.012800","0.013300","0.010200","522.69K","-0.36%"
"Jan 16, 2018","0.012670","0.013356","0.013900","0.010001","750.32K","-5.80%"
"Jan 15, 2018","0.013449","0.012336","0.013969","0.010840","672.35K","9.03%"
"Jan 14, 2018","0.012336","0.009800","0.012390","0.009430","437.64K","26.52%"
"Jan 13, 2018","0.009750","0.008920","0.010210","0.008835","375.02K","9.31%"
"Jan 12, 2018","0.008920","0.008044","0.009042","0.008001","228.23K","9.62%"
"Jan 11, 2018","0.008137","0.008293","0.008680","0.007738","277.11K","-1.88%"
"Jan 10, 2018","0.008293","0.008815","0.008935","0.008019","314.93K","-5.92%"
"Jan 09, 2018","0.008815","0.006790","0.008815","0.006735","532.54K","29.82%"
"Jan 08, 2018","0.006790","0.006260","0.006999","0.006207","313.86K","8.47%"
"Jan 07, 2018","0.006260","0.005870","0.006500","0.005761","216.99K","6.64%"
"Jan 06, 2018","0.005870","0.005580","0.006336","0.005377","270.29K","5.20%"
"Jan 05, 2018","0.005580","0.006625","0.007570","0.005280","516.80K","-15.77%"
"Jan 04, 2018","0.006625","0.006906","0.007713","0.006250","439.09K","-4.07%"
"Jan 03, 2018","0.006906","0.006096","0.007100","0.005690","413.46K","13.29%"
"Jan 02, 2018","0.006096","0.005844","0.007107","0.005370","689.52K","4.31%"
"Jan 01, 2018","0.005844","0.005431","0.005960","0.005353","301.78K","7.60%"
"Dec 31, 2017","0.005431","0.005711","0.006000","0.005269","415.96K","-4.90%"
"Dec 30, 2017","0.005711","0.005150","0.005720","0.004785","591.35K","10.89%"
"Dec 29, 2017","0.005150","0.004531","0.005186","0.004400","450.36K","13.66%"
"Dec 28, 2017","0.004531","0.004283","0.004670","0.004085","325.18K","5.79%"
"Dec 27, 2017","0.004283","0.004150","0.004440","0.003902","434.89K","3.20%"
"Dec 26, 2017","0.004150","0.004810","0.004858","0.003860","612.86K","-13.72%"
"Dec 25, 2017","0.004810","0.004324","0.004900","0.004255","489.84K","11.24%"
"Dec 24, 2017","0.004324","0.004120","0.004341","0.004043","334.27K","4.95%"
"Dec 23, 2017","0.004120","0.004118","0.004504","0.004080","469.57K","0.05%"
"Dec 22, 2017","0.004118","0.004578","0.004610","0.003830","723.79K","-10.05%"
"Dec 21, 2017","0.004578","0.004659","0.004747","0.004337","618.32K","-1.74%"
"Dec 20, 2017","0.004659","0.004030","0.004690","0.003730","1.13M","15.61%"
"Dec 19, 2017","0.004030","0.004070","0.004500","0.003780","1.21M","-0.98%"
"Dec 18, 2017","0.004070","0.003549","0.004433","0.003470","1.45M","14.68%"
"Dec 17, 2017","0.003549","0.002561","0.003865","0.002560","1.76M","38.58%"
"Dec 16, 2017","0.002561","0.002719","0.003000","0.002420","834.00K","-5.81%"
"Dec 15, 2017","0.002719","0.003065","0.003070","0.002300","1.10M","-11.29%"
"Dec 14, 2017","0.003065","0.002765","0.003308","0.002680","1.63M","10.85%"
"Dec 13, 2017","0.002765","0.002371","0.002950","0.002294","1.57M","16.62%"
"Dec 12, 2017","0.002371","0.002154","0.002450","0.002070","908.81K","10.07%"
"Dec 11, 2017","0.002154","0.002202","0.002257","0.001980","567.23K","-2.18%"
"Dec 10, 2017","0.002202","0.002400","0.002512","0.002000","480.84K","-8.25%"
"Dec 09, 2017","0.002400","0.002219","0.002640","0.002152","621.20K","8.16%"
"Dec 08, 2017","0.002219","0.002000","0.002591","0.001859","1.07M","10.95%"
"Dec 07, 2017","0.002000","0.002550","0.002695","0.002000","1.15M","-21.57%"
"Dec 06, 2017","0.002550","0.003320","0.003330","0.002490","1.11M","-23.19%"
"Dec 05, 2017","0.003320","0.003640","0.003735","0.003298","650.71K","-8.79%"
"Dec 04, 2017","0.003640","0.003259","0.003812","0.003235","1.25M","11.69%"
"Dec 03, 2017","0.003259","0.003207","0.003451","0.003166","608.04K","1.62%"
"Dec 02, 2017","0.003207","0.003298","0.003347","0.003184","348.56K","-2.76%"
"Dec 01, 2017","0.003298","0.003292","0.003723","0.003239","748.38K","0.18%"
"Nov 30, 2017","0.003292","0.003390","0.003427","0.003230","560.39K","-2.89%"
"Nov 29, 2017","0.003390","0.003815","0.003970","0.003230","973.40K","-11.14%"
"Nov 28, 2017","0.003815","0.004110","0.004110","0.003768","560.85K","-7.18%"
"Nov 27, 2017","0.004110","0.004121","0.004388","0.004012","523.47K","-0.27%"
"Nov 26, 2017","0.004121","0.004335","0.004400","0.004059","508.59K","-4.94%"
"Nov 25, 2017","0.004335","0.004235","0.004890","0.004202","1.01M","2.36%"
"Nov 24, 2017","0.004235","0.004324","0.004460","0.004009","582.41K","-2.06%"
"Nov 23, 2017","0.004324","0.004374","0.004443","0.004237","561.15K","-1.14%"
"Nov 22, 2017","0.004374","0.004245","0.004529","0.004210","780.74K","3.04%"
"Nov 21, 2017","0.004245","0.004335","0.004589","0.004153","1.14M","-2.08%"
"Nov 20, 2017","0.004335","0.004990","0.005450","0.004300","2.33M","-13.13%"
"Nov 19, 2017","0.004990","0.005510","0.005870","0.004515","2.44M","-9.44%"
"Nov 18, 2017","0.005510","0.005270","0.006300","0.004791","3.44M","4.55%"
"Nov 17, 2017","0.005270","0.003653","0.005382","0.003550","2.10M","44.26%"
"Nov 16, 2017","0.003653","0.004046","0.004171","0.003579","476.84K","-9.71%"
"Nov 15, 2017","0.004046","0.004504","0.004520","0.003864","515.32K","-10.17%"
"Nov 14, 2017","0.004504","0.004358","0.004551","0.004265","395.76K","3.35%"
"Nov 13, 2017","0.004358","0.004626","0.004637","0.004270","413.05K","-5.79%"
"Nov 12, 2017","0.004626","0.004480","0.004659","0.004218","788.57K","3.26%"
"Nov 11, 2017","0.004480","0.004282","0.004631","0.004249","532.38K","4.62%"
"Nov 10, 2017","0.004282","0.004493","0.004493","0.004097","582.33K","-4.70%"
"Nov 09, 2017","0.004493","0.004107","0.004612","0.004100","788.33K","9.32%"
"Nov 08, 2017","0.004110","0.003687","0.004878","0.003483","1.46M","11.47%"
"Nov 07, 2017","0.003687","0.003775","0.003777","0.003604","242.42K","-2.33%"
"Nov 06, 2017","0.003775","0.003590","0.003820","0.003550","342.00K","5.15%"
"Nov 05, 2017","0.003590","0.003570","0.003610","0.003406","252.94K","0.56%"
"Nov 04, 2017","0.003570","0.003745","0.003920","0.003509","350.78K","-4.67%"
"Nov 03, 2017","0.003745","0.003502","0.003792","0.003334","459.52K","6.94%"
"Nov 02, 2017","0.003502","0.003978","0.003980","0.003090","1.12M","-11.97%"
"Nov 01, 2017","0.003978","0.004397","0.004461","0.003978","602.57K","-9.53%"
"Oct 31, 2017","0.004397","0.004685","0.005221","0.004380","709.66K","-6.15%"
"Oct 30, 2017","0.004685","0.004503","0.004820","0.004473","343.64K","4.04%"
"Oct 29, 2017","0.004503","0.004766","0.004875","0.004472","272.46K","-5.52%"
"Oct 28, 2017","0.004766","0.005050","0.005052","0.004720","211.16K","-5.62%"
"Oct 27, 2017","0.005050","0.004772","0.005060","0.004725","288.14K","5.83%"
"Oct 26, 2017","0.004772","0.004974","0.005118","0.004700","409.11K","-4.06%"
"Oct 25, 2017","0.004974","0.005475","0.005475","0.004950","376.55K","-9.15%"
"Oct 24, 2017","0.005475","0.004587","0.005826","0.004511","1.04M","19.36%"
"Oct 23, 2017","0.004587","0.004771","0.004823","0.004550","291.80K","-3.86%"
"Oct 22, 2017","0.004771","0.004520","0.005098","0.004486","494.19K","5.55%"
"Oct 21, 2017","0.004520","0.004601","0.004650","0.004200","429.63K","-1.76%"
"Oct 20, 2017","0.004601","0.005051","0.005223","0.004580","413.56K","-8.91%"
"Oct 19, 2017","0.005051","0.005318","0.005427","0.004990","370.02K","-5.02%"
"Oct 18, 2017","0.005318","0.005680","0.005900","0.005161","509.23K","-6.37%"
"Oct 17, 2017","0.005680","0.004942","0.005894","0.004907","860.20K","14.93%"
"Oct 16, 2017","0.004942","0.004895","0.005136","0.004707","360.81K","1.46%"
"Oct 15, 2017","0.004871","0.004740","0.005065","0.004636","338.34K","2.76%"
"Oct 14, 2017","0.004740","0.005195","0.005252","0.004705","383.77K","-8.76%"
"Oct 13, 2017","0.005195","0.005113","0.005400","0.004600","1.15M","1.60%"
"Oct 12, 2017","0.005113","0.006200","0.006324","0.005091","873.03K","-17.53%"
"Oct 11, 2017","0.006200","0.006150","0.006550","0.006123","405.74K","0.81%"
"Oct 10, 2017","0.006150","0.006115","0.006486","0.005780","558.65K","0.57%"
"Oct 09, 2017","0.006115","0.006985","0.007161","0.005511","1.22M","-12.46%"
"Oct 08, 2017","0.006985","0.008082","0.008302","0.006684","1.10M","-13.57%"
"Oct 07, 2017","0.008082","0.007650","0.008149","0.007630","397.19K","5.65%"
"Oct 06, 2017","0.007650","0.007488","0.007856","0.007400","317.07K","2.16%"
"Oct 05, 2017","0.007488","0.007390","0.007750","0.006920","535.70K","1.33%"
"Oct 04, 2017","0.007390","0.007815","0.008139","0.007109","553.92K","-5.44%"
"Oct 03, 2017","0.007815","0.008350","0.008400","0.007480","583.85K","-6.41%"
"Oct 02, 2017","0.008350","0.008092","0.008805","0.007850","1.08M","3.19%"
"Oct 01, 2017","0.008092","0.007848","0.008180","0.007387","635.36K","3.11%"
"Sep 30, 2017","0.007848","0.006830","0.007892","0.006754","855.95K","14.90%"
"Sep 29, 2017","0.006830","0.007100","0.007290","0.006444","807.09K","-3.80%"
"Sep 28, 2017","0.007100","0.007556","0.007860","0.006556","1.27M","-6.03%"
"Sep 27, 2017","0.007556","0.006779","0.008360","0.006754","2.23M","11.46%"
"Sep 26, 2017","0.006779","0.006634","0.006955","0.006310","954.99K","2.19%"
"Sep 25, 2017","0.006634","0.005390","0.006875","0.005370","1.51M","23.08%"
"Sep 24, 2017","0.005390","0.005326","0.005428","0.005275","208.84K","1.20%"
"Sep 23, 2017","0.005326","0.005170","0.005452","0.005082","331.90K","3.02%"
"Sep 22, 2017","0.005170","0.004820","0.005390","0.004731","534.79K","7.26%"
"Sep 21, 2017","0.004820","0.005079","0.005082","0.004636","461.46K","-5.10%"
"Sep 20, 2017","0.005079","0.005080","0.005195","0.004921","283.65K","-0.02%"
"Sep 19, 2017","0.005080","0.005150","0.005495","0.004910","675.06K","-1.36%"
"Sep 18, 2017","0.005150","0.005400","0.005400","0.004850","542.89K","-4.63%"
"Sep 17, 2017","0.005400","0.005580","0.005580","0.005220","371.03K","-3.23%"
"Sep 16, 2017","0.005580","0.005051","0.005989","0.005000","1.18M","10.47%"
"Sep 15, 2017","0.005051","0.004900","0.005174","0.004410","1.10M","3.08%"
"Sep 14, 2017","0.004900","0.005195","0.005350","0.004501","1.23M","-5.68%"
"Sep 13, 2017","0.005195","0.005049","0.005400","0.004600","973.33K","2.89%"
"Sep 12, 2017","0.005049","0.005186","0.005500","0.004800","1.03M","-2.64%"
"Sep 11, 2017","0.005186","0.005599","0.005659","0.005170","658.30K","-7.38%"
"Sep 10, 2017","0.005599","0.005200","0.005799","0.004900","1.07M","7.67%"
"Sep 09, 2017","0.005200","0.006041","0.006041","0.005140","935.55K","-13.92%"
"Sep 08, 2017","0.006041","0.006700","0.006749","0.005400","1.83M","-9.84%"
"Sep 07, 2017","0.006700","0.004600","0.007400","0.004520","3.81M","45.65%"
"Sep 06, 2017","0.004600","0.005330","0.005491","0.004340","1.94M","-13.70%"
"Sep 05, 2017","0.005330","0.005246","0.005686","0.004700","2.05M","1.60%"
"Sep 04, 2017","0.005246","0.006727","0.006731","0.003762","5.34M","-22.02%"
"Sep 03, 2017","0.006727","0.006989","0.007199","0.006470","631.75K","-3.75%"
"Sep 02, 2017","0.006989","0.006510","0.007500","0.005913","1.47M","7.36%"
"Sep 01, 2017","0.006510","0.007050","0.007120","0.005860","1.32M","-7.66%"
"Aug 31, 2017","0.007050","0.007271","0.007715","0.006858","769.88K","-3.04%"
"Aug 30, 2017","0.007271","0.007300","0.007981","0.006627","1.54M","-0.40%"
"Aug 29, 2017","0.007300","0.008817","0.008840","0.006462","2.78M","-17.21%"
"Aug 28, 2017","0.008817","0.009190","0.009367","0.008616","568.88K","-4.06%"
"Aug 27, 2017","0.009190","0.008890","0.009555","0.008512","681.39K","3.37%"
"Aug 26, 2017","0.008890","0.009220","0.009290","0.008710","553.33K","-3.58%"
"Aug 25, 2017","0.009220","0.009785","0.009800","0.009000","528.98K","-5.77%"
"Aug 24, 2017","0.009785","0.009651","0.010250","0.009416","658.73K","1.39%"
"Aug 23, 2017","0.009651","0.008793","0.010680","0.008600","1.53M","9.76%"
"Aug 22, 2017","0.008793","0.008860","0.009210","0.008600","706.27K","-0.76%"
"Aug 21, 2017","0.008860","0.009325","0.009421","0.008433","955.53K","-4.99%"
"Aug 20, 2017","0.009325","0.009570","0.009997","0.009200","787.61K","-2.56%"
"Aug 19, 2017","0.009570","0.009577","0.010330","0.008610","1.90M","-0.07%"
"Aug 18, 2017","0.009577","0.009175","0.010270","0.007538","2.64M","0.83%"
"Aug 17, 2017","0.009498","0.010390","0.010790","0.008628","2.70M","-8.59%"
"Aug 16, 2017","0.010390","0.011400","0.012470","0.010340","1.70M","-8.86%"
"Aug 15, 2017","0.011400","0.011120","0.011600","0.009020","2.87M","2.52%"
"Aug 14, 2017","0.011120","0.011950","0.013520","0.010510","2.91M","-6.95%"
"Aug 13, 2017","0.011950","0.009780","0.013980","0.008899","4.47M","22.19%"
"Aug 12, 2017","0.009780","0.009375","0.010240","0.008015","2.78M","4.32%"
"Aug 11, 2017","0.009375","0.011070","0.011860","0.007750","6.00M","-15.31%"
"Aug 10, 2017","0.011070","0.006790","0.011990","0.006410","6.26M","63.03%"
"Aug 09, 2017","0.006790","0.005371","0.006978","0.005130","2.64M","26.42%"
"Aug 08, 2017","0.005371","0.005744","0.005990","0.004500","3.36M","-6.49%"
"Aug 07, 2017","0.005744","0.004925","0.005950","0.004503","2.18M","16.63%"
"Aug 06, 2017","0.004925","0.004360","0.005170","0.004250","2.45M","12.96%"
"Aug 05, 2017","0.004360","0.003603","0.004883","0.003353","2.80M","21.01%"
"Aug 04, 2017","0.003603","0.003920","0.003990","0.003533","2.17M","-8.09%"
"Aug 03, 2017","0.003920","0.003016","0.003920","0.002989","2.07M","29.97%"
"Aug 02, 2017","0.003016","0.002851","0.003100","0.002818","922.18K","5.79%"
"Aug 01, 2017","0.002851","0.002587","0.003100","0.002488","1.01M","10.20%"
"Jul 31, 2017","0.002587","0.002607","0.002700","0.002505","406.95K","-0.77%"
"Jul 30, 2017","0.002607","0.002680","0.002750","0.002600","302.09K","-2.72%"
"Jul 29, 2017","0.002680","0.002521","0.002789","0.002481","429.70K","6.31%"
"Jul 28, 2017","0.002521","0.002920","0.002965","0.002400","780.76K","-13.66%"
"Jul 27, 2017","0.002920","0.002832","0.003100","0.002750","515.65K","3.11%"
"Jul 26, 2017","0.002832","0.002839","0.002916","0.002662","619.05K","-0.25%"
"Jul 25, 2017","0.002839","0.003078","0.003090","0.002700","1.05M","-7.76%"
"Jul 24, 2017","0.003078","0.003210","0.003235","0.002950","895.48K","-4.11%"
"Jul 23, 2017","0.003210","0.003115","0.003300","0.002930","1.13M","3.05%"
"Jul 22, 2017","0.003115","0.002738","0.003460","0.002679","1.67M","13.77%"
"Jul 21, 2017","0.002738","0.002560","0.002830","0.002524","826.91K","6.95%"
"Jul 20, 2017","0.002560","0.002532","0.002730","0.002532","1.15M","1.11%"
"Jul 19, 2017","0.002532","0.002588","0.002630","0.002530","653.98K","-2.16%"
"Jul 18, 2017","0.002588","0.002630","0.002681","0.002524","810.60K","-1.60%"
"Jul 17, 2017","0.002630","0.002582","0.002710","0.002550","676.93K","1.86%"
"Jul 16, 2017","0.002582","0.002502","0.002610","0.002400","649.34K","3.20%"
"Jul 15, 2017","0.002502","0.002488","0.002615","0.002400","571.06K","0.56%"
"Jul 14, 2017","0.002488","0.002650","0.002680","0.002350","785.30K","-6.11%"
"Jul 13, 2017","0.002650","0.002729","0.002856","0.002498","1.02M","-2.89%"
"Jul 12, 2017","0.002729","0.002270","0.002895","0.002150","1.31M","20.22%"
"Jul 11, 2017","0.002270","0.002413","0.002530","0.002000","1.35M","-5.93%"
"Jul 10, 2017","0.002413","0.002725","0.002750","0.002290","907.84K","-11.45%"
"Jul 09, 2017","0.002725","0.002883","0.002975","0.002655","490.78K","-5.48%"
"Jul 08, 2017","0.002883","0.002697","0.002963","0.002400","958.61K","6.90%"
"Jul 07, 2017","0.002697","0.002999","0.003020","0.002640","955.34K","-10.07%"
"Jul 06, 2017","0.002999","0.003016","0.003188","0.002918","713.48K","-0.56%"
"Jul 05, 2017","0.003016","0.002956","0.003220","0.002809","849.29K","2.03%"
"Jul 04, 2017","0.002956","0.003203","0.003220","0.002931","828.52K","-7.71%"
"Jul 03, 2017","0.003203","0.003210","0.003300","0.003047","987.45K","-0.22%"
"Jul 02, 2017","0.003210","0.003167","0.003482","0.002808","1.67M","1.36%"
"Jul 01, 2017","0.003167","0.003369","0.003662","0.003010","1.54M","-6.00%"
"Jun 30, 2017","0.003369","0.003830","0.003940","0.003279","2.00M","-12.04%"
"Jun 29, 2017","0.003830","0.003199","0.003950","0.003013","2.56M","19.72%"
"Jun 28, 2017","0.003199","0.002790","0.003450","0.002491","2.84M","14.66%"
"Jun 27, 2017","0.002790","0.002071","0.002994","0.001999","3.16M","34.72%"
"Jun 26, 2017","0.002071","0.002176","0.002333","0.001761","1.94M","-4.83%"
"Jun 25, 2017","0.002176","0.002448","0.002524","0.002001","1.61M","-11.11%"
"Jun 24, 2017","0.002448","0.002579","0.002730","0.002350","1.60M","-5.08%"
"Jun 23, 2017","0.002579","0.002700","0.003220","0.002000","3.22M","-4.48%"
"Jun 22, 2017","0.002700","0.004175","0.004300","0.002500","4.25M","-35.33%"
"Jun 21, 2017","0.004175","0.003257","0.004350","0.003100","2.90M","28.19%"
"Jun 20, 2017","0.003257","0.005277","0.005300","0.002560","5.07M","-38.28%"
"Jun 19, 2017","0.005277","0.002190","0.005410","0.002161","7.09M","140.96%"
"Jun 18, 2017","0.002190","0.001376","0.002360","0.001278","2.13M","59.16%"
"Jun 17, 2017","0.001376","0.001010","0.001525","0.000928","2.56M","36.24%"
"Jun 16, 2017","0.001010","0.000677","0.001060","0.000661","1.00M","49.14%"
"Jun 15, 2017","0.000677","0.000615","0.000711","0.000580","379.38K","10.11%"
"Jun 14, 2017","0.000615","0.000668","0.000760","0.000500","801.80K","-7.98%"
"Jun 13, 2017","0.000668","0.000510","0.000690","0.000510","510.85K","31.09%"
"Jun 12, 2017","0.000510","0.000566","0.000584","0.000400","695.20K","-9.95%"
"Jun 11, 2017","0.000566","0.000543","0.000620","0.000450","342.06K","4.25%"
"Jun 10, 2017","0.000543","0.000585","0.000707","0.000500","810.00K","-7.18%"
"Jun 09, 2017","0.000585","0.000470","0.000595","0.000445","288.12K","24.52%"
"Jun 08, 2017","0.000470","0.000497","0.000530","0.000441","260.45K","-5.47%"
"Jun 07, 2017","0.000497","0.000445","0.000497","0.000430","253.08K","11.69%"
"Jun 06, 2017","0.000445","0.000457","0.000460","0.000399","166.28K","-2.56%"
"Jun 05, 2017","0.000457","0.000482","0.000500","0.000350","414.11K","-5.21%"
"Jun 04, 2017","0.000482","0.000468","0.000500","0.000410","181.29K","2.86%"
"Jun 03, 2017","0.000468","0.000502","0.000510","0.000462","207.45K","-6.71%"
"Jun 02, 2017","0.000502","0.000471","0.000525","0.000457","245.67K","6.67%"
"Jun 01, 2017","0.000471","0.000405","0.000484","0.000315","353.22K","16.31%"
"May 31, 2017","0.000405","0.000400","0.000435","0.000370","191.38K","1.18%"
"May 30, 2017","0.000400","0.000428","0.000540","0.000400","334.68K","-6.48%"
