,CROSS,W14,RSI,MDI,PDI,NATR,AROON,ACTION
381,0.0,-79.23636363636366,45.52205357075498,17.65568649215542,24.96273698160496,15.59504579603222,7.142857142857143,2.0
382,0.0,-79.63636363636364,45.395040735613925,17.433650389951623,23.887685418992007,15.173329656427423,7.142857142857143,2.0
383,0.0,-90.36363636363637,42.00979397880435,19.615855555859373,22.92076838524073,15.819341013722473,7.142857142857143,2.0
384,0.0,-94.78827361563519,37.65330499554729,24.19145387552022,20.94520880795513,18.090185789624236,-78.57142857142857,2.0
385,0.0,-97.98045602605862,36.70800707155556,23.608088075086137,20.440124716507608,17.725535665438723,-85.71428571428572,2.0
386,0.0,-97.78501628664496,36.81260087108221,22.19215633389109,22.88218402425661,17.477735951185043,-85.71428571428572,2.0
387,0.0,-99.14370811615785,35.84507738425379,22.4380522390377,22.395036827390406,17.052885455278794,-100.0,2.0
388,0.0,-95.92819614711031,36.86619001382079,21.573243406710432,22.938333124193107,16.20680856345128,-100.0,0.0
389,0.0,-72.50580046403712,43.910400387497134,19.90090762551947,26.010151170499906,14.606237409885015,-92.85714285714286,0.0
390,0.0,-91.06728538283059,39.88516402600882,18.71746969633398,24.463417724054164,15.810394884590337,-57.142857142857146,0.0
391,0.0,-97.5,32.2292133664012,27.209028779051202,21.78206370967621,21.46713286327504,-78.57142857142857,0.0
392,0.0,-100.0,28.08269848576407,31.061078360003215,19.84404717328527,27.897694800627416,-85.71428571428572,0.0
393,0.0,-88.12273177169251,31.84289683981923,29.979515926249928,18.02499723817823,25.704630941103225,-92.85714285714286,0.0
394,0.0,-78.70916961826053,34.87366791873826,28.128323187767084,17.531995680209,23.520877641607285,-92.85714285714286,0.0
395,0.0,-86.43732700672203,33.13772287889512,28.23001061176783,16.388582396785743,25.465530764828966,-85.71428571428572,0.0
396,0.0,-86.89471346068413,32.71260032930752,27.46089532891498,15.788637952661274,25.092064056041714,-78.57142857142857,0.0
397,0.0,-75.74609189957364,36.66823565656171,26.051936912648817,17.584454202992696,22.312103925326262,-71.42857142857143,0.0
398,0.0,-53.609831029185884,43.19759265774886,23.78332132198549,22.69042414167346,19.460758958675576,-64.28571428571429,0.0
399,0.0,-38.248847926267274,47.625311137439105,21.82404110562085,25.51738643985983,17.76548545256568,-28.571428571428573,0.0
400,0.0,-55.96518177163338,43.42137281585899,24.52456509541483,23.01397905947069,20.618551144262057,-28.571428571428573,0.0
