"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 02, 2019","0.012291","0.012477","0.012550","0.011960","17.59K","-1.55%"
"Feb 01, 2019","0.012485","0.012605","0.012760","0.012430","8.01K","-0.95%"
"Jan 31, 2019","0.012605","0.012633","0.012780","0.012540","7.29K","-0.22%"
"Jan 30, 2019","0.012633","0.012570","0.012851","0.012459","9.58K","0.50%"
"Jan 29, 2019","0.012570","0.012518","0.012800","0.012482","16.32K","0.41%"
"Jan 28, 2019","0.012518","0.013015","0.013150","0.012451","10.07K","-3.82%"
"Jan 27, 2019","0.013015","0.012690","0.013047","0.012650","8.47K","2.56%"
"Jan 26, 2019","0.012690","0.013046","0.013054","0.012650","5.89K","-2.73%"
"Jan 25, 2019","0.013046","0.012715","0.013143","0.012563","9.63K","2.60%"
"Jan 24, 2019","0.012715","0.012500","0.012955","0.012480","14.97K","1.72%"
"Jan 23, 2019","0.012500","0.012748","0.012800","0.012485","11.81K","-1.95%"
"Jan 22, 2019","0.012748","0.012480","0.012820","0.012438","10.19K","2.15%"
"Jan 21, 2019","0.012480","0.012240","0.012514","0.012230","6.29K","1.96%"
"Jan 20, 2019","0.012240","0.012355","0.012451","0.012239","6.53K","-0.93%"
"Jan 19, 2019","0.012355","0.012307","0.012452","0.012289","6.60K","0.39%"
"Jan 18, 2019","0.012307","0.012386","0.012479","0.012288","6.21K","-0.64%"
"Jan 17, 2019","0.012386","0.012685","0.012775","0.012283","12.67K","-2.36%"
"Jan 16, 2019","0.012685","0.012355","0.012700","0.012275","11.96K","2.67%"
"Jan 15, 2019","0.012355","0.012390","0.012540","0.012267","9.58K","-0.28%"
"Jan 14, 2019","0.012390","0.012101","0.012500","0.012095","11.17K","2.38%"
"Jan 13, 2019","0.012101","0.012282","0.012475","0.012028","18.34K","-1.47%"
"Jan 12, 2019","0.012282","0.012410","0.012479","0.012200","8.26K","-1.03%"
"Jan 11, 2019","0.012410","0.012325","0.012679","0.012251","12.65K","0.69%"
"Jan 10, 2019","0.012325","0.013045","0.013149","0.012050","29.54K","-5.52%"
"Jan 09, 2019","0.013045","0.013145","0.013450","0.012900","9.10K","-0.76%"
"Jan 08, 2019","0.013145","0.013165","0.013393","0.013048","10.68K","-0.15%"
"Jan 07, 2019","0.013165","0.013500","0.013650","0.012900","13.27K","-2.48%"
"Jan 06, 2019","0.013500","0.012949","0.013589","0.012888","19.85K","3.80%"
