"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 04, 2018","0.027792","0.027970","0.028068","0.027715","7.13K","-0.64%"
"Dec 03, 2018","0.027970","0.028075","0.028452","0.027689","10.14K","-0.37%"
"Dec 02, 2018","0.028075","0.028170","0.028316","0.027900","4.90K","-0.35%"
"Dec 01, 2018","0.028175","0.028161","0.028790","0.027847","9.30K","0.05%"
"Nov 30, 2018","0.028161","0.027502","0.028490","0.027352","10.63K","2.40%"
"Nov 29, 2018","0.027502","0.028806","0.028900","0.027399","27.87K","-4.53%"
"Nov 28, 2018","0.028806","0.028782","0.029095","0.027949","15.56K","0.09%"
"Nov 27, 2018","0.028782","0.028650","0.029200","0.027751","34.58K","0.46%"
"Nov 26, 2018","0.028650","0.029023","0.029183","0.028397","17.82K","-1.40%"
"Nov 25, 2018","0.029057","0.029255","0.029430","0.027900","32.56K","-0.68%"
"Nov 24, 2018","0.029255","0.028305","0.029388","0.028146","20.52K","3.36%"
"Nov 23, 2018","0.028305","0.028978","0.029174","0.027940","23.61K","-2.32%"
"Nov 22, 2018","0.028978","0.029680","0.030000","0.028910","19.86K","-2.37%"
"Nov 21, 2018","0.029680","0.029314","0.030100","0.028570","25.46K","1.25%"
"Nov 20, 2018","0.029314","0.030671","0.030894","0.028899","56.83K","-4.43%"
"Nov 19, 2018","0.030671","0.031615","0.031615","0.029063","40.58K","-2.98%"
"Nov 18, 2018","0.031615","0.031294","0.031930","0.031112","7.55K","1.03%"
"Nov 17, 2018","0.031294","0.031325","0.031588","0.030800","24.96K","0.07%"
"Nov 16, 2018","0.031273","0.032044","0.032165","0.031256","8.98K","-2.40%"
"Nov 15, 2018","0.032044","0.031655","0.032400","0.031324","28.12K","1.21%"
"Nov 14, 2018","0.031660","0.032480","0.032633","0.030000","42.04K","-2.52%"
"Nov 13, 2018","0.032480","0.033019","0.033035","0.032385","8.25K","-1.60%"
"Nov 12, 2018","0.033008","0.033015","0.033124","0.032823","6.60K","-0.02%"
"Nov 11, 2018","0.033015","0.033145","0.033205","0.032800","4.81K","-0.39%"
"Nov 10, 2018","0.033145","0.032857","0.033328","0.032800","3.69K","0.88%"
"Nov 09, 2018","0.032855","0.032865","0.033120","0.032663","5.33K","-0.03%"
"Nov 08, 2018","0.032865","0.033315","0.033485","0.032811","8.09K","-1.35%"
"Nov 07, 2018","0.033315","0.033904","0.034039","0.033158","9.93K","-1.58%"
"Nov 06, 2018","0.033850","0.032570","0.033931","0.032430","12.57K","3.93%"
"Nov 05, 2018","0.032570","0.032725","0.032800","0.032235","7.10K","-0.44%"
"Nov 04, 2018","0.032715","0.031360","0.033558","0.031300","12.42K","4.32%"
"Nov 03, 2018","0.031360","0.031455","0.031495","0.031330","2.42K","-0.32%"
"Nov 02, 2018","0.031460","0.031189","0.031625","0.031160","4.83K","0.87%"
"Nov 01, 2018","0.031189","0.031215","0.031250","0.031120","3.23K","-0.08%"
"Oct 31, 2018","0.031215","0.031180","0.031304","0.030880","4.88K","0.13%"
"Oct 30, 2018","0.031175","0.031030","0.031242","0.030960","5.34K","0.47%"
"Oct 29, 2018","0.031030","0.031630","0.031811","0.030867","8.61K","-1.90%"
"Oct 28, 2018","0.031630","0.031434","0.031651","0.031391","3.14K","0.62%"
"Oct 27, 2018","0.031434","0.031345","0.031450","0.031303","3.19K","0.28%"
"Oct 26, 2018","0.031345","0.031213","0.031675","0.031145","5.39K","0.42%"
"Oct 25, 2018","0.031213","0.031250","0.031297","0.031026","6.66K","-0.12%"
"Oct 24, 2018","0.031250","0.031440","0.031505","0.031204","3.97K","-0.61%"
"Oct 23, 2018","0.031442","0.031430","0.031510","0.031080","6.12K","0.04%"
"Oct 22, 2018","0.031430","0.031458","0.031603","0.031295","4.68K","-0.09%"
"Oct 21, 2018","0.031458","0.031585","0.031814","0.031423","3.38K","-0.40%"
"Oct 20, 2018","0.031585","0.031415","0.031778","0.031305","3.96K","0.54%"
"Oct 19, 2018","0.031415","0.031145","0.031671","0.030996","8.74K","0.87%"
"Oct 18, 2018","0.031145","0.031620","0.031735","0.030960","6.45K","-1.41%"
"Oct 17, 2018","0.031590","0.031835","0.031970","0.031462","9.45K","-0.77%"
"Oct 16, 2018","0.031835","0.031757","0.032006","0.031508","7.57K","0.28%"
"Oct 15, 2018","0.031745","0.030990","0.033490","0.030861","29.85K","2.44%"
"Oct 14, 2018","0.030990","0.031793","0.031867","0.030723","5.38K","-2.53%"
"Oct 13, 2018","0.031793","0.031340","0.032033","0.031286","10.51K","1.45%"
"Oct 12, 2018","0.031340","0.030580","0.031744","0.030580","12.45K","2.49%"
"Oct 11, 2018","0.030580","0.034225","0.034290","0.030390","36.14K","-10.65%"
"Oct 10, 2018","0.034225","0.034315","0.034400","0.034086","4.42K","-0.26%"
"Oct 09, 2018","0.034315","0.034475","0.034775","0.034252","5.11K","-0.46%"
"Oct 08, 2018","0.034475","0.034240","0.034668","0.034034","6.91K","0.69%"
"Oct 07, 2018","0.034240","0.034178","0.034295","0.033863","6.00K","0.18%"
"Oct 06, 2018","0.034178","0.034405","0.034497","0.033836","6.73K","-0.66%"
"Oct 05, 2018","0.034405","0.033762","0.034726","0.033501","8.10K","1.91%"
"Oct 04, 2018","0.033762","0.033895","0.034275","0.033530","7.56K","-0.39%"
"Oct 03, 2018","0.033895","0.034535","0.034585","0.033512","11.40K","-1.85%"
"Oct 02, 2018","0.034535","0.035031","0.035156","0.034413","5.76K","-1.34%"
"Oct 01, 2018","0.035005","0.035160","0.035405","0.034500","10.81K","-0.44%"
"Sep 30, 2018","0.035160","0.035095","0.035925","0.034592","10.65K","0.19%"
"Sep 29, 2018","0.035095","0.033410","0.035995","0.032935","17.31K","5.04%"
"Sep 28, 2018","0.033410","0.034275","0.034521","0.032741","15.91K","-2.52%"
"Sep 27, 2018","0.034275","0.033185","0.034760","0.032526","15.65K","3.28%"
"Sep 26, 2018","0.033185","0.033985","0.034071","0.032433","17.59K","-2.39%"
